Dates,Clusters,END DATE,PERLIS,KEDAH,P.PINANG,PERAK,SELANGOR,N.SEMBILAN,MELAKA,JOHOR,PAHANG,TERENGGANU,KELANTAN,SABAH,SARAWAK,WP.LABUAN,WP.K.LUMPUR,WP.PUTRAJAYA,,TOTAL,
3-August-2021,Kampung Jelor,,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,,19,
3-August-2021,Kampung Padang Bongor,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,12,
3-August-2021,Taman Kifayah,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,11,
3-August-2021,Kampung Cherang Hangus Machang,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,11,
3-August-2021,Kampung Padang Tok La,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,8,
3-August-2021,Dah Kampung Nonang,,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,
3-August-2021,Dah Kampung Tiang,,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,
3-August-2021,Kerteh Lima,,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,,78,
3-August-2021,Kampung Telaga Air,,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,,61,
3-August-2021,Kampung Sangkabok,,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,,33,
3-August-2021,Kampung Sungai Isap,,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,,25,
3-August-2021,Kampung Tun Razak,,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,,23,
3-August-2021,Taman Parit Jaya,,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,,19,
3-August-2021,Tapak Bina Bestari Satu,,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,,161,
3-August-2021,Industri Bangi Lama Batu Satu Setengah,,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,,124,
3-August-2021,Industri Canang Emas Lapan,,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,,109,
3-August-2021,Tapak Bina Damar 2,,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,,68,
3-August-2021,Tapak Bina Kenanga Salak Perdana,,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,,48,
3-August-2021,Merbau 10 Kulai,,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,9,
3-August-2021,Perindustrian Jamil Dua,,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,,41,
3-August-2021,Jalan Industri Bioteknologi Dua,,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,9,
3-August-2021,Industri Jalan Mutiara Nilai,,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,,44,
3-August-2021,Industri Gedok,,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,,30,
3-August-2021,Mega Suai,,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,,24,
3-August-2021,Jalan Industry Estate 38,,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,,17,
3-August-2021,Rimba Mentakab,,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,24,
3-August-2021,Jong Langkap,,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,,11,
3-August-2021,Jalan Seri Impian Tiga,,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,,37,
3-August-2021,Jalan Pahang Bidor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,16,
4-August-2021,Kampung Morak Palekbang,,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,,34,
4-August-2021,Kampung Belimbing Jeli,,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,,24,
4-August-2021,Kampung Seligi,,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,21,
4-August-2021,Kampung Kebakat,,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,21,
4-August-2021,Kampung Baru Pupoh Selising,,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,20,
4-August-2021,Kampung Changgong Melawi,,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,14,
4-August-2021,Kampung Teratak Pulai Gunong,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,12,
4-August-2021,Jalan Belakang Kompleks Sekolah,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,12,
4-August-2021,Kampung Nelayan Tok Bali,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,11,
4-August-2021,Kampung Bintawa Hilir,,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,,159,
4-August-2021,Kampung Bunuk,,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,,47,
4-August-2021,Kampung Bintawa Tengah,,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,,30,
4-August-2021,Kampung Haji Baki,,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,,16,
4-August-2021,Kampung Belum Baru,,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,,54,
4-August-2021,Kampung Bersia Lama,,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,,46,
4-August-2021,Samak Melintang,,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,,14,
4-August-2021,Taman Pelangi Langkap,,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,,14,
4-August-2021,Tempasuk Kota Belud,,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,,29,
4-August-2021,Ulu Tamu,,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,15,
4-August-2021,Kampung Tanah Lot Merchang,,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,,43,
4-August-2021,Industri Batu Tujuh Perepat,,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,,106,
4-August-2021,Industri Jalan Sungai Buaya,,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,,99,
4-August-2021,Jalan Dato Yussof,,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,,58,
4-August-2021,Jalan Dengkil,,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,,26,
4-August-2021,Industri Jalan Tungsten,,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,,22,
4-August-2021,Tapak Bina Tanjung 2,,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,,33,
4-August-2021,Kampung Pak Jah,,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,,31,
4-August-2021,Industri Jeli,,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,,19,
4-August-2021,Jalan Pasir Mas – Salor,,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,,16,
4-August-2021,Mutiara Kesang,,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,,23,
4-August-2021,Jalan Chee Chein Kiang,,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,12,
4-August-2021,Industri Taman Tasik Utama,,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,,63,
4-August-2021,Tapak Bina Fair Park,,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,,118,
4-August-2021,Tapak Bina Jalan Jalil Satu,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,,111,
4-August-2021,Kampung Lubok Kawah,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,11,
5-August-2021,Tapak Bina Warisan Tropika,,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,,143,
5-August-2021,Industri Teratai Lapan,,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,,51,
5-August-2021,Jalan Batu Caves,,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,,48,
5-August-2021,Industri Jalan Aman,,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,,41,
5-August-2021,Industri Persiaran Kuala Langat,,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,,170,
5-August-2021,Jalan Dagang Mas,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,10,
5-August-2021,Tapak Bina Jalan Perigi Lapan,,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,,38,
5-August-2021,Industri Simpang Baba,,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,,43,
5-August-2021,Industri Jalan Nanas Tiga,,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,,34,
5-August-2021,Perindustrian Sri Plentong 2,,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,,20,
5-August-2021,Industri Mega Satu,,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,10,
5-August-2021,Industri Lot 26,,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,,36,
5-August-2021,Industri Plot Lapan,,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,,31,
5-August-2021,Jalan Debunga Satu,,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,,24,
5-August-2021,Solok Perusahaan Tiga,,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,,122,
5-August-2021,Tapak Bina Presint Tujuh 2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,16,
5-August-2021,Jalan Bukit Lata,,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,,15,
5-August-2021,Kuala Balah Jeli,,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,,27,
5-August-2021,Kampung Tok Jawa Tawang,,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,23,
5-August-2021,Batu Balai Kuala Krai,,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,22,
5-August-2021,Jalan Masjid Kok Lanas,,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,,16,
5-August-2021,Chiku Gua Musang,,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,13,
5-August-2021,Kampung Takang,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,10,
5-August-2021,Padang Chenok Salor,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,8,
5-August-2021,Kampung Bintawa Ulu,,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,,72,
5-August-2021,Kampung Sebat Melayu,,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,,39,
5-August-2021,Kampung Semban,,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,,24,
5-August-2021,Nanga Serenggas,,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,,19,
5-August-2021,Dah Kampung Chichak,,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,
5-August-2021,Guntur,,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,12,
5-August-2021,Dah Pagar Kuah,,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,36,
5-August-2021,Bukit Palah 2,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,,27,
5-August-2021,Tembok Bendera 2,,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,,17,
6-August-2021,Industri Batu Sebelas Cheras,,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,,91,
6-August-2021,Tapak Bina Jalan Kajang East,,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,21,
6-August-2021,Jalan Dua Sungai Lang,,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,19,
6-August-2021,Jalan Pekeliling Sepang,,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,15,
6-August-2021,Industri Jalan Kamunting,,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,15,
6-August-2021,Jalan Bestari Tujuh,,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,,122,
6-August-2021,Perindustrian Firma Dua,,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,,31,
6-August-2021,Perindustrian Tahana,,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,,24,
6-August-2021,Industri Keluli Lapan,,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,,18,
6-August-2021,Perindustrian Jalan Kelapa Sawit Kulai,,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,,16,
6-August-2021,Kampung Cabang Tiga Kedai Buloh,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,11,
6-August-2021,Seksyen Satu Bandar Pasir Mas,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,8,
6-August-2021,Jalan Jelawai Satu,,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,9,
6-August-2021,Jalan Jelutong Malim,,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,7,
6-August-2021,Tapak Bina Lebuhraya Kampung Jawa,,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,,41,
6-August-2021,Jalan Bukit Tengah,,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,
6-August-2021,Tapak Bina Puteh Lama 2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,,53,
6-August-2021,Jalan Tengku Ismail Temerloh,,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,,31,
6-August-2021,Industri Jalan PK 32,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,,27,
6-August-2021,Kampung Takel Luar Labok,,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,,28,
6-August-2021,Kampung Tanjung Stan,,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,14,
6-August-2021,Kampung Slow Mengkuang,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,12,
6-August-2021,Kampung Kubang Kiat,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,11,
6-August-2021,Kampung Seratau,,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,,392,
6-August-2021,Kampung Jawa Kuching,,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,,53,
6-August-2021,Kampung Perlok Baru,,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,,51,
6-August-2021,Rumah Awam Tiga,,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,,18,
6-August-2021,Banggol Tok Jiring,,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,,134,
6-August-2021,Batu 23,,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,19,
6-August-2021,Sungai Panching Selatan,,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,,73,
6-August-2021,Dah Kampung Siputeh,,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,
6-August-2021,Lorong Jelutong,,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,21,
6-August-2021,Batu Tujuh Setengah,,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,11,
6-August-2021,Jalan Dusun Empat,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,8,
7-August-2021,Industri Kundang Sepertiga,,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,,148,
7-August-2021,Industri Jalan 22,,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,,71,
7-August-2021,Industri Batu Tujuh Setengah,,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,,52,
7-August-2021,Industri Jalan Dua Olak,,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,,50,
7-August-2021,Jalan Rusa Scientex 2,,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,,36,
7-August-2021,Industri Jalan Bangi Batu Dua Setengah,,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,,36,
7-August-2021,Industri Senai 33,,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,,33,
7-August-2021,Industri Murni 37,,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,,30,
7-August-2021,Industri Teknologi Subang,,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,,28,
7-August-2021,Changkat Asa,,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,21,
7-August-2021,Perindustrian Hijau Jaya,,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,,18,
7-August-2021,Industri Senai PLO Satu,,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,,15,
7-August-2021,Muara Damai,,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,,14,
7-August-2021,Kampung Gual Nering,,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,13,
7-August-2021,Jalan Cheroh Raub,,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,,13,
7-August-2021,Jalan Pasar Batu Tiga,,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,12,
7-August-2021,Jalan Lembah Sireh,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,8,
7-August-2021,Tapak Bina Balai Bomba Menjalara,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,7,
7-August-2021,Dah Kampung Durian,,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33,
7-August-2021,Kampung Gunung Tunggal,,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,,29,
7-August-2021,Kampung Paya Besar Kertau,,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,,29,
7-August-2021,Taman Fairmont,,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,,26,
7-August-2021,Sungai Bot Karak,,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,,25,
7-August-2021,Batu Jong,,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,,19,
7-August-2021,Permatang Guntong Intan,,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,,19,
7-August-2021,Sungai Serindak,,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,,19,
7-August-2021,Kampung Chekok Serendah,,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,,18,
7-August-2021,Bukit Kuantan,,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,,16,
7-August-2021,Kampung Binjal Kubang Terap,,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,,15,
7-August-2021,Sarikan,,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,,14,
7-August-2021,Kampung Kubang Golok,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,10,
7-August-2021,Taman Sri Zasna,,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,,9,
7-August-2021,Kampung Kedai Lalat,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,8,
7-August-2021,Kampung Che Deris,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,8,
7-August-2021,Tanah Tinggi Lebu,,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,,20,
7-August-2021,Lebuh Empat,,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,,50,
8-August-2021,Tapak Bina Jalan Aman Serenia,,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,,36,
8-August-2021,Jalan Kelicap 42B,,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,,29,
8-August-2021,Industri Lorong Tandang,,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,,26,
8-August-2021,Tapak Bina Jalan Teknokrat,,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,16,
8-August-2021,Tapak Bina Jalan Kuchai Maju,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,,118,
8-August-2021,Jalan Rusa 2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,,28,
8-August-2021,Tapak Bina Jalan U-Thant 2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,,15,
8-August-2021,Bukit Bakri Muar,,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,,33,
8-August-2021,Industri Keluli 11,,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,,27,
8-August-2021,Industri MIEL Gebeng,,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,,33,
8-August-2021,Industri Gebeng 2/1,,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,24,
8-August-2021,Jalan Ding Lik Kwong Dua,,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,15,
8-August-2021,Jalan Buan,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,12,
8-August-2021,Bukit Tengah 2,,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,,126,
8-August-2021,Dah Dua Industri Sungai Petani,,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33,
8-August-2021,Persiaran S2,,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,,15,
8-August-2021,Jalan Pasar Bukit Mertajam 2,,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,
8-August-2021,Seksyen 20 Jalan Darul Naim,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,7,
8-August-2021,Kampung Pasir Kota,,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,20,
8-August-2021,Kampung Gok Kapor,,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,,19,
8-August-2021,Kampung Chenderong Batu Timur,,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,,18,
8-August-2021,Kampung Tok Pah,,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,13,
8-August-2021,Jalan Kuala Besar,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,10,
8-August-2021,Ketapang Hilir Pekan,,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,,38,
8-August-2021,Rantau Seroja,,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,,34,
8-August-2021,Kampung Tersusun,,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,,15,
8-August-2021,Jalan Feri Lama,,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,,14,
8-August-2021,Gajah Mati Jerantut,,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,,13,
8-August-2021,Taman Malihah,,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,,40,
8-August-2021,Kampung Pulo Ulu,,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,,23,
8-August-2021,Pengadang Baru,,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,,87,
8-August-2021,Desa Enam Belas,,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,16,
8-August-2021,Dah Kampung Sawa,,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40,
8-August-2021,Pagar Bagan Serai,,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,,50,
8-August-2021,Tembok Penor,,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,,30,
8-August-2021,Jalan Stutong Baru,,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,,22,
8-August-2021,Persiaran Lemak,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,14,
8-August-2021,Dah Kampung Derang,,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,38,
8-August-2021,Jalan Kampung Demit,,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,13,
9-August-2021,Jalan Mengkibol Empat,,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,13,
9-August-2021,Industri SILC Dua,,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,,14,
9-August-2021,Jalan Firma Selatan,,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,,16,
9-August-2021,Jalan Seelong 19,,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,,16,
9-August-2021,Perusahaan Parit Raja,,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,,29,
9-August-2021,Industri Jalan Chaah,,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,,35,
9-August-2021,Ladang Sungai Kahang,,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,,70,
9-August-2021,Industri Bayu Tampoi,,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,9,
9-August-2021,Industri Delima Satu,,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,,86,
9-August-2021,Tapak Bina Persiaran Mahkota,,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,,119,
9-August-2021,Industri Tambak Jawa,,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,15,
9-August-2021,Industri Jalan  Salleh 29,,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,,51,
9-August-2021,Dah Tapak Bina Astana,,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,
9-August-2021,Dah Tapak Bina Abas,,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68,
9-August-2021,Kampung Mujur Jelawat,,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,,15,
9-August-2021,R16 Jalan Bukit Keteri,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,
9-August-2021,Jalan Gajah Mati,,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,39,
9-August-2021,Jalan Pisang Raja,,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,10,
9-August-2021,Lot Q Fasa Dua,,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,,82,
9-August-2021,Kampung Tok Burung Perupok,,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,,16,
9-August-2021,Kampung Bukit Gading,,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,20,
9-August-2021,Perumahan Kelapa  Wangi,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,5,
9-August-2021,Jalan Masjid Batu Dua,,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,,18,
9-August-2021,Belakang Perumahan  Tanjung Chat,,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,,16,
9-August-2021,Kampung Langgar,,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,14,
9-August-2021,Jalan Kampung Paloh,,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,13,
9-August-2021,Kampung Chenerai,,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,,16,
9-August-2021,Kampung Sri Muda,,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,,23,
9-August-2021,Sungai Tekam Utara,,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,,21,
9-August-2021,Rantau Sena,,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,,36,
9-August-2021,Bukit Tampoi,,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,,35,
9-August-2021,Temenggong Kulai,,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,,21,
9-August-2021,Pagar Gua Musang,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,7,
9-August-2021,Tembok Bukit Mertajam 2,,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,,114,
9-August-2021,Jalan Pinang Kluang,,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,,19,
9-August-2021,Dah Batu 18,,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,
10-August-2021,Jalan Parit Bilal,,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,,18,
